ID,Job Title,Salary,Experience,Company,Details,Address,Employees,Date,Link
Job ID: 420366,IT Account Manager (WFH Setup),N/A,Managerial / Supervisory,Dynamic Quest Philippines,"Responsible for all client communications, conflict resolution, and compliance with client deliverables and revenue.
Reviews and contributes to all major deliverables (e.g. project plans, hardware requirements, creative work) to ensure quality standards and that client expectations are met.
Ensures that client issues are dealt with swiftly, informing management of any problems that may arise.
Responsible for building and maintaining strong, long-lasting client relationships
Responsible for keeping current clients satisfied and delivering exceptional client service on a day-to-day basis
Communicates the client's goals and represents the client's interests to the team.
Assists the team in presenting work to the client; helps the client understand and value the work presented.
Owns the contract and contract renewals for new work for an existing client.
Organizes and archives background material and work relating to the client’s account.
Approves change orders and invoices.
Notifies client when requests exceed the original scope of the project; if the client wishes to proceed, the account manager revises the project description accordingly.
Works closely with the project team in order to maintain a continuous knowledge of project status in order to identify potential issues and/or opportunities within or related to the project.
Ensures that all processes and procedures are completed, quality standards are met, and that projects are profitable.
Is aware of and pursues opportunities for account growth and new business.
Provides regular two-way communication between the client and team, to provide strong team representation and set proper client expectations.
Understands company capabilities, and effectively communicates all offerings to the client.
Reports to management, providing regular input on all account activity, including status and call reports on a weekly basis.
Must have strong written and speaking fluency in English
Proven account management skills are required in order to create, maintain and enhance customer relationships
Minimum 3 years of account management experience
A background in and an understanding of Information Technology strategies
Experience in delivering client-focused solutions based on customer needs
Excellent listening, negotiation, and presentation skills
Extremely detail-oriented
Technical competence (understanding of software, hardware, networks, etc.)
Motivated, goal-oriented, persistent, and skilled at negotiation
High level of initiative; works well in a team environment
Skill in providing an exceptional customer service
Skill in verbal and written communication to analyze, interpret and address customer needs
Ability to interact effectively with all levels of management and US customers
Knowledge of customer experience management (CEM) best practices
Excellent written and oral communication skills
Plans and carries out responsibilities with minimal direction
Handles stressful situations and deadline pressures well
Position Shift: Monday to Friday, 8:00PM - 5:00AM PHT (8:00AM to 5:00PM EST)
Location: Clark Freeport Zone, Pampanga, Philippines
Position Type: Full Time Employee
Salary: To be determined based on qualifications associated with the job role
COVID-19 considerations: Hybrid Work Set-up because of the Pandemic
Additional leave
Company events
Health insurance
8-hour shift
Night shift
13th-month salary
Overtime pay
Performance bonus
Clark Freeport Zone, Pampanga: Reliably commute or willing to relocate with an employer-provided relocation package (Preferred)","Work From Home, Cebu",11-50 employees,"Posted On: July 24, 2023",https://www.mynimo.com/jobs/view/420366/cebu/it-account-manager-wfh-setup?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 432903,Sales Representative,N/A,2 to 4 Years,"METROPC Technologies, Inc.","Bachelor’s degree in Computer/IT course, or Business-related course, knowledgeable in Computers (Hardware & Software) is an advantage.
Proficient in computer application such as MS Word and Excel
Good in selling, customer service and negotiation
Knows how to deal and handle clients
Can work under pressure and multi-tasking
Flexible and goal oriented
With at least 2 years’ experience in sales
Available for immediate employment
Fresh graduates are welcome to apply
Willing to be assigned in CDO or Iloilo branch
To promote, offer products and provide technical support to clients
Manage existing channel accounts and develop a wider customer base
Respond to queries from customers, identifying needs in product & services
Open and maintain dealer accounts and information
Maintain frequent contact with assigned accounts to maximize sales through efficient professional relationships with key personnel in assigned channel accounts.
Proactively update channel accounts on pricing and seek orders from customers.
Ensure that orders are processed properly, stocks are delivered promptly and inform channel accounts in charge for the speedy fulfilment of the transaction.
Competitive compensation
Government mandated benefits
Sick Leave and Vacation Leave benefits
Fixed Weekends off
Day shift
Sales Incentive","M3 Business Center, Ouano Avenue Across S&R Building, Subangdaku, Mandaue City, Cebu",51-200 employees,"Posted On: July 24, 2023",https://www.mynimo.com/jobs/view/432903/cebu/sales-representative?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 433260,Graphic Artist and Design,N/A,2 to 4 Years,Easy Services Inc.,"Graduate of Multi Media Arts, Fine Arts, College Degree in Engineering (Computer/Telecommunication), Computer Science/Information Technology or equivalent.
Required language(s): English, Filipino.
At least 1 Year(s) of working experience in the related field is required for this position.
Proficiency in Adobe Photoshop, basic HTML, and video editing
Skills in video production is an advantage
Equipped with Graphic Design Skills, Layout Skills, Creativity, Flexibility, Attention to Detail, Deadline Oriented, Desktop Publishing Tools, Acute Vision and handles rejection","F. Cabahug Street, Basak, Mandaue City, Cebu",201-500 employees,"Posted On: July 24, 2023",https://www.mynimo.com/jobs/view/433260/cebu/graphic-artist-and-design?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 432576,IT Technical Staff,N/A,No Experience,"Clear Export Industries, Inc.","A degree in any computer related course
Knowledgeable in installing and resolving network and computer system, troubleshooting technical issues
Maintain, repair and upgrade the operating system including hardware and software
Experience with remote desktop applications and help desk software is also an advantage
Fresh graduates are encouraged to apply","Mabugat Road, Tabok, Mandaue City, Cebu",51-200 employees,"Posted On: July 24, 2023",https://www.mynimo.com/jobs/view/432576/cebu/it-technical-staff?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 430005,Back-end Developer,N/A,5+ Years,Snuggle Beast Inc.,"Develop and maintain server-side functionalities for our e-commerce platform, ensuring high performance and responsiveness.
Collaborate with the front-end development team to design and implement API endpoints for data exchange between the server and client applications.
Customize and extend WooCommerce and WordPress functionality to meet specific project requirements.
Optimize database queries and improve overall system performance.
Implement robust security measures to protect sensitive data and prevent unauthorized access.
Conduct thorough testing and debugging of code to identify and resolve issues.
Stay up-to-date with industry trends and best practices in backend development and e-commerce technologies.
Collaborate with cross-functional teams, including designers and project managers, to deliver high-quality solutions on time.
Proven work experience as a Backend Developer, specifically with WooCommerce and WordPress.
Strong proficiency in PHP programming language.
In-depth knowledge of WooCommerce and WordPress development, including theme and plugin customization.
Familiarity with database technologies such as MySQL.
Experience with API integration and development.
Solid understanding of front-end technologies, including HTML, CSS, and JavaScript.
Excellent problem-solving and debugging skills.
Ability to work independently and in a team environment.
Strong communication and collaboration skills.
Bachelor's degree in Computer Science, Engineering, or a related field (preferred).","Unit 18G Latitude Corporate Center Cebu Business Park, Luz, Cebu City, Cebu",2-10 employees,"Posted On: July 24, 2023",https://www.mynimo.com/jobs/view/430005/cebu/back-end-developer?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 432596,Graphic Designer/Illustrator,N/A,5+ Years,Snuggle Beast Inc.,"Planning concepts by studying relevant information and materials.
Illustrating concepts by designing examples of art arrangement, size, type size and style and submitting them for approval.
Preparing finished art by operating necessary equipment and software.
Coordinating with outside agencies, art services, web designer, marketing, printers, and colleagues as necessary.
Contributing to team efforts by accomplishing tasks as needed.
Communicating with clients about layout and design.
Creating a wide range of graphics and layouts for product illustrations, company logos, and websites with software such as photoshop.
Reviewing final layouts and suggesting improvements when necessary.
Bachelor’s degree in graphic design or related field.
A minimum of 2 years-experience in related field.
Demonstrable graphic design skills with a strong portfolio.
Proficiency with required desktop publishing tools, including Photoshop, InDesign Quark, and Illustrator.
A strong eye for visual composition.
Effective time management skills and the ability to meet deadlines.
Able to give and receive constructive criticism.
Understanding of marketing, production, website design, corporate identity, product packaging, advertisements, and multimedia design.
Experience with computer-aided design.","Unit 18G Latitude Corporate Center Cebu Business Park, Luz, Cebu City, Cebu",2-10 employees,"Posted On: July 24, 2023",https://www.mynimo.com/jobs/view/432596/cebu/graphic-designer-illustrator?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 432599,UI/UX Designer with knowledge in Frontend Development,N/A,5+ Years,Snuggle Beast Inc.,"Developing and conceptualizing a comprehensive UI/UX design strategy for the brand.
Producing high-quality UX design solutions through wireframes, visual and graphic designs, flow diagrams, storyboards, site maps, and prototypes.
Testing UI elements such as CTAs, banners, page layouts, page designs, page flows, and target links for landing pages.
Use storyboards, process flows, and sitemaps to illustrate design concepts.
Adhering to style standards on typography and graphic design.
A bachelor's degree and a minimum of 2 years UI/UX design experience for digital products or services.
Experience in Web 3.0
A portfolio of professional UI/UX design work for both web and mobile platforms.
Working knowledge of the following technologies and software: Sketch, InVision, Visio, HTML, CSS (SCSS), iOS, Android, Design Systems, and Adobe Creative Suite.
Excellent written and verbal communication skills.
Multi-tasking and time-management skills, with the ability to prioritize tasks.","Unit 18G Latitude Corporate Center Cebu Business Park, Luz, Cebu City, Cebu",2-10 employees,"Posted On: July 24, 2023",https://www.mynimo.com/jobs/view/432599/cebu/ui-ux-designer-with-knowledge-in-frontend-development?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 432601,Community Manager,N/A,Managerial / Supervisory,Snuggle Beast Inc.,"Content Creation: Developing engaging and relevant content to share on social media platforms, such as posts, articles, videos, and graphics.
Social Media Monitoring: Regularly monitoring social media channels to identify and respond to user comments, questions, and concerns in a timely and appropriate manner.
Audience Engagement: Engaging with followers, fans, and customers by responding to their comments, initiating conversations, and addressing their needs.
Community Building: Developing strategies to grow and strengthen the brand's online community by attracting new followers, fostering discussions, and encouraging user-generated content.
Brand Advocacy: Identifying and nurturing brand advocates within the community, building strong relationships with influential users, and encouraging them to spread positive word-of-mouth about the brand.
Crisis Management: Handling and resolving customer complaints, negative feedback, or crises that may arise on social media platforms, and providing solutions or escalating issues when necessary.
Analytics and Reporting: Monitoring and analyzing social media metrics to evaluate the effectiveness of social media campaigns, track community growth, and generate reports to share insights and recommendations.
A degree in communication, English, journalism, marketing, or related field may be required.
Experience with Facebook, Instagram, LinkedIn, Twitter, and YouTube is essential.
Knowledge of Hootsuite or similar programs to manage online postings on different platforms.
Proficient in Google Analytics.
At least two years of experience managing social media platforms.
Strong writing and verbal communication skills.
Knowledge of marketing trends and techniques.
Superb time management skills.","Unit 18G Latitude Corporate Center Cebu Business Park, Luz, Cebu City, Cebu",2-10 employees,"Posted On: July 24, 2023",https://www.mynimo.com/jobs/view/432601/cebu/community-manager?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 432602,Frontend Developer,N/A,5+ Years,Snuggle Beast Inc.,"Determining the structure and design of web pages.
Striking a balance between functional and aesthetic design.
Ensuring web design is optimized for smartphones.
Optimizing web pages for maximum speed and scalability.
Utilizing a variety of markup languages to write web pages.
Maintaining brand consistency throughout the design.
Efficient design and testing methodology.
Ability to mock-up design on multiple devices.
Experience in Web 3.0
Proficiency in HTML, CSS, JavaScript, and jQuery.
In-depth knowledge of and experience with design software and wireframe tools like Adobe Illustrator and Photoshop, figma/ Adobe XD, WebFlow, VueJS, Wordpress, Woocommerce, Shopify, Wireframe.cc and InVision Studio
Excellent written and verbal communication skills.","Unit 18G Latitude Corporate Center Cebu Business Park, Luz, Cebu City, Cebu",2-10 employees,"Posted On: July 24, 2023",https://www.mynimo.com/jobs/view/432602/cebu/frontend-developer?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 432603,Social Media Manager,N/A,5+ Years,Snuggle Beast Inc.,"Using social media marketing tools to create and maintain the company’s brand
Working with marketing professionals to develop social media marketing campaigns
Interacting with customers and other stakeholders via the company’s social media accounts
Researching social media trends and informing management of changes that are relevant to the company’s marketing activities
Analyzing the company’s digital marketing plan and social media strategy and identifying strategic weaknesses and making recommendations for improvements
Liaise with other departments to stay updated on new marketing initiatives, product and service developments, and to ensure brand consistency.
Liaise with external agencies or journalists to ensure accurate brand representation.
Experience in Web 3.0
A degree in communication, English, journalism, marketing, or a related field may be required.
Experience working with and developing a marketing plan.
Strong writing and verbal communication skills.
Knowledge of marketing trends and techniques.
Superb time management skills.","Unit 18G Latitude Corporate Center Cebu Business Park, Luz, Cebu City, Cebu",2-10 employees,"Posted On: July 24, 2023",https://www.mynimo.com/jobs/view/432603/cebu/social-media-manager?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 431444,Client Services Team Manager,N/A,Managerial / Supervisory,YourMembership Philippines,"Must possess a Bachelor’s degree preferably in I.T. related course.
With people leadership experience in a large team dynamics.
Has 3 to 5 years experience handling a team.
Knowledgeable in web development (HTML and CSS).
Demonstrated ability to learn and understand basic software applications (Zendesk and Vonage).
Ability to use problem solving skills to troubleshoot software applications.
Strong and effective interpersonal, leadership, coaching, and conflict resolution skills.
Ability to analyze processes and information, identify problems and trends, and develop effective solutions and strategies.
Excellent written and verbal communication skills.
Proficient in Office 365 - Microsoft Word, Excel, PowerPoint, and Outlook.
Knowledge/ experience in using Structured Query Language (SQL).
Market-Competitive Compensation
Generous Allowances and Benefits
Quarterly Performance Bonus
Flexible Planned Paid Time Off
Annual Leave Credit Conversion
Medical Insurance
+2 HMO Dependents for FREE UPON HIRE!
Dental Coverage
Comprehensive Life Insurance
Casual Environment
Purpose Driven Culture
Work-life Balance
Passionate about Community Involvement
Equal Opportunity Employer","2/F Pioneer House Cebu, Cardinal Rosales Avenue, Cebu Business Park, Luz, Cebu City, Cebu",51-200 employees,"Posted On: July 24, 2023",https://www.mynimo.com/jobs/view/431444/cebu/client-services-team-manager?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 433248,Corporate Account Manager,N/A,2 to 4 Years,"Eastern Telecommunications Philippines, Inc.","A bachelors' degree in Business, IT, or Engineering courses
At least 4 years of sales background handling IT: software and hardware systems
Excellent interpersonal, communication, and presentation skills
Knowledge of ICT and Telecommunications Products
Relevant experience in Solutions Selling handling corporate and key accounts.
An ability to multitask and remain flexible in a fast-paced environment.","Cebu IT Park, Lahug, Cebu City, Cebu",501-1000 employees,"Posted On: July 24, 2023",https://www.mynimo.com/jobs/view/433248/cebu/corporate-account-manager?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 433016,Backend Engineer,"PHP 60,000 - 100,000 per month",5+ Years,"Mobalab, KK","Development of system/web service/app etc.
At least one of these web frameworks: Ruby on Rails, Laravel, Play Framework, and Django
MySQL especially logical database design and optimization
AWS (ECS, ALB, Route 53, SES, CloudWatch, etc.)
Network (TCP/IP, HTTP, DNS, SSH, SMTP, etc.)
IaC tools (CDK, Terraform, CloudFormation, etc.)
You will work with our talented members with diverse backgrounds, and learn from them.
You will join as an initial member in a newly established company and experience fast-paced operations.
You are free to express your desired tasks or areas of interest.
Relocation to Japan or our overseas subsidiaries (currently Malaysia) is possible for outstanding members.
Until the incorporation of our company in the Philippines gets completed, successful candidates will work for Mobalab Japan remotely. Once the incorporation is done, which we assume it will be around the end of August to September, they will start working for Mobalab Philippines and going to the office at least 3 times a week will be required.","Work From Home, Cebu",11-50 employees,"Posted On: July 24, 2023",https://www.mynimo.com/jobs/view/433016/cebu/backend-engineer?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 432680,Gamer Software Operator,"PHP 16,000 - 20,000 per month",No Experience,The CodeBox,"A gaming background
Perfect hand and eye coordination skills
Excellent English speaking skills
Able to adapt to a fast-paced work environment
Efficient even under pressure
Amenable to work onsite and in a shifting schedule
Amenable to work during holidays and weekends
Free meals and snacks at the office
Monthly Performance Cash Incentives
Monthly Team Building Activities
Biweekly Happy Fridays
13th Month Pay
Outstanding workstation
Fast career progression in a start-up environment
Casual dresscode
Open culture
Onsite
Shifting Schedule
5 working days, 2 days RD
Non-voice","Unit 617B Meridian Bldg., Golam Drive, Mabolo, Cebu City, Cebu",11-50 employees,"Posted On: July 24, 2023",https://www.mynimo.com/jobs/view/432680/cebu/gamer-software-operator?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 432685,Shift Manager,"PHP 22,000 - 27,000 per month",Managerial / Supervisory,The CodeBox,"A gaming background
Previous experience managing a team of 8-10 staff
Basic technical skills (basic troubleshooting)
Excellent English speaking skills
Efficient even under pressure
Amenable to work onsite and in a shifting schedule
Amenable to work during holidays and weekends
Free meals and snacks at the office
Monthly Performance Cash Incentives
Monthly Team Building Activities
Biweekly Happy Fridays
13th Month Pay
Outstanding workstation
Fast career progression in a start-up environment
Casual dresscode
Open culture
Onsite
Shifting Schedule
5 working days, 2 days RD
Non-voice","Unit 617B Meridian Bldg., Golam Drive, Mabolo, Cebu City, Cebu",11-50 employees,"Posted On: July 24, 2023",https://www.mynimo.com/jobs/view/432685/cebu/shift-manager?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 433028,Sr. React Developer,"PHP 55,000 - 90,000 per month",5+ Years,The CodeBox,"3-5+ years of relevant work experience as a software engineer, software developer, frontend developer, or full stack developer
Formal computer science or software engineer qualification is preferred but not required
At least 2-3 years working for a large scale company
Excellent ability to code in React
2-3 years Experience with Typescript
Experience with CSS, SCSS, Styled components
Experience with testing frameworks such as Jest
An ability to effectively deliver high quality code
Complete technical verification of design and architecture
Perform code reviews
Work with a young and dynamic team to solve technical difficulties and ascertain the best deployment approach when needed
Flexible working hours, Hybrid, Mon-Fri
Full-time
Government mandated benefits: SSS, PHILHEALTH, PAG-IBIG
HMO Coverage upon regularization + dependent
13th-month pay + special bonuses
Casual office attire
Monthly Team Building Activities (outing, cinema, bowling, etc.)
Bimonthly Happy Fridays
Free daily office lunch and snacks
Work-life balance with PTO
Growth in a start-up work environment","Unit 617B Meridian Bldg., Golam Drive, Kasambagan, Cebu City, Cebu",11-50 employees,"Posted On: July 24, 2023",https://www.mynimo.com/jobs/view/433028/cebu/sr-react-developer?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 433110,Fullstack .Net Developer (Umbraco),N/A,2 to 4 Years,The CodeBox,"5+ years of proven experience as a Software Developer
2-3+ years of development experience in .NET
Must have previous working experience with Umbraco
A good working knowledge of SQL.
Previous experience with Microservices is preferred but not required
History of working with an international team
Excellent communication, organization, and project management skill
An ability to effectively deliver high quality code
Complete technical verification of design and architecture
Perform code reviews
Work with a young and dynamic team to solve technical difficulties and ascertain the best deployment approach when needed
Participating in complex discussions covering development and infrastructure, in detail and with confidence
Liaising with clients in meetings and presentations to determine technical objectives and constraints
Manage deadlines in a timely manner
Flexible working hours, Mon-Fri
Full-time
Hybrid work set-up in which you'll be working 3 days onsite and 2 days WFH
Cebu-based candidates are highly desired
Government-mandated benefits: SSS, PHILHEALTH, PAG-IBIG
HMO Coverage upon regularization + dependent
13th-month pay + special bonuses
Casual office attire
Monthly Team Building Activities (outing, cinema, bowling, etc.)
Bimonthly Happy Fridays
Outstanding equipment
Free daily office lunch and snacks
Work-life balance with PTO
Growth in a start-up work environment
Work with young and dynamic team in a casual office set-up","Unit 617B Meridian Bldg., Golam Drive, Kasambagan, Cebu City, Cebu",11-50 employees,"Posted On: July 24, 2023",https://www.mynimo.com/jobs/view/433110/cebu/fullstack-net-developer-umbraco?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 432626,"Level 1, 2 & 3 Helpdesk & IT Support","PHP 30,000 - 90,000 per month",1 Year or Less,Express Global-Tech Services Ltd. Incorporated,"Level 1_Php30,000-40,000
Level 2_Php40,000-50,000
Level 3_Php50,000-90,000
Serve as an escalation point of contact for advance customers seeking technical assistance over the phone or email
Gather accurate information from customers and input to a ticketing system
Perform advanced remote troubleshooting using remote control tools
Determine the best solution based on the issue and details provided by customers
Walk the customer through the problem-solving process
Perform advanced Windows Server Administration and Troubleshooting
Perform advanced Network Administration and Troubleshooting
Record events and problems and their resolution in the ticketing system
Follow-up and update customer status and information
Pass on any feedback or suggestions by customers to the appropriate internal team
Identify and suggest possible improvements on standard operating procedures
Work in collaboration with team members to provide excellent service
Perform knowledge transfer and training to peers and colleagues on IT technologies
Proven experience as a service desk engineer making inbound/outbound calls to provide customer support
Proven experience in Windows Server Hardware / OS / Application Server troubleshooting
Proven experience in advanced Windows Active Directory troubleshooting
Proven experience in virtualization technologies ESXi, Hyper-V or Xen Servers
Proven experience with troubleshooting network firewalls / switches
Experienced with troubleshooting Windows 10 OS and/or Mac OS
Experienced with troubleshooting with Outlook and Microsoft Office applications
Experienced with remote control tools as AnyDesk, Teamviewer, LogMeIn and others
Experienced in using Anti-Virus / Endpoint Protection software
Experienced in Azure, AWS, Office 365 and Google Suite a plus
Ability to diagnose and resolve advanced technical issues
Proficiency in English with proven communication skills
Customer-oriented and cool-tempered
BSc/BA in IT, Computer Science, or relevant field","Central Bloc Corporate Center Tower 1 IT Park, I Villa St. JM del Mar Ave, Apas, Cebu City, Cebu",11-50 employees,"Posted On: July 24, 2023",https://www.mynimo.com/jobs/view/432626/cebu/level-1--2--and--3-helpdesk--and--it-support?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 431929,Urgent! Senior .Net Developer - Day Shift Only + Complete Benefits + HMO,"PHP 55,000 - 65,000 per month",2 to 4 Years,Pegboard IG Solutions Corp.,"Architect and deliver best of breed solutions
Front-end / Back-end development
Deliver development projects to agreed specification and schedule, including testing and documentation
Keep up to date with relevant technology developments and lead practices in selected areas
Mentor and guide the team to deliver the solutions
Experience in .NET/.NET Core development and architecture experience
Experience in Angular/Type Script or similar JS library
Experience in developing REST APIs
Exposure to Azure DevOps for project management and CI/CD pipelines
A degree in software development
At least 2-4 years’ experience in software development with .NET/.NET Core
Importantly, a passion for coding and desire to improve
Social events such as team celebrations and lunches
Ongoing career development with paid certifications and training opportunities
The opportunity to become a key member of a growing technology department where you can showcase your skills and learn from other team members
Encouragement for innovative thinking with support from management","10K Avenir Building, Lahug, Cebu City, Cebu",11-50 employees,"Posted On: July 24, 2023",https://www.mynimo.com/jobs/view/431929/cebu/urgent-senior-net-developer---day-shift-only--complete-benefits--hmo?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 432409,Digital Marketing Analyst + No Experience Required,"PHP 14,000 - 15,000 per month",No Experience,Fhexey Corporation,"Fresh candidates with no experience
Graduate of Computer Science / College Degree
Knowledge of latest digital marketing trends
Hands on experience with HTML and content management systems
Proficiency in marketing automation technology
Knowledge of SEO/SEM and Google Analytics
Familiarity with analytical and database tools
An ability to work under tight deadlines
Excellent MS Excel or Google Sheets and data handling skills with the ability to analyze campaign data and draw conclusions","Unit T-U-V, 10th floor, Avenir, Archbishop Reyes Ave., Kasambagan, Cebu City, Cebu",2-10 employees,"Posted On: July 24, 2023",https://www.mynimo.com/jobs/view/432409/cebu/digital-marketing-analyst--no-experience-required?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 432167,IT Help Desk,"PHP 12,000 - 14,000 per month",1 Year or Less,Vismotor Corporation,"Bachelor's Degree in information technology or a similar field.
Familiarity with helpdesk operations is plus.
Excellent customer service skills.
Strong verbal communication and problem-solving skills.
At least 1-year of experience in desktop support is an advantage.
Knowledgeable in Windows 7/10 operating systems.
Adept in text editors, spreadsheets, presentations, etc.
Knowledgeable in internet technologies, browsers, emails, instant messaging
Good accurate record keeping.","Carmel Drive Talamban Vismotor, Talamban, Cebu City, Cebu",51-200 employees,"Posted On: July 24, 2023",https://www.mynimo.com/jobs/view/432167/cebu/it-help-desk?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 432770,Web Engineer who wants to think and grow by himself,"PHP 30,000 - 100,000 per month",2 to 4 Years,Straight World LAB Inc.,"Experience will be source code tested.
Competitive compensation package
Semi-flexible working hours
Work from home set-up
Entitled to twice a year profit-sharing upon regularization
Guaranteed two days weekend off per week
Observes Philippine Holidays
Perks for birthday celebrators of the month
HMO benefit provided upon regularization under Maxicare with up to 80K MBL
Leave credits upon regularization
Equipped employees with their own laptop for working
Requirement analysis
Software development planning and technical design creation
Software implementation and testing
Engagement in software architecture and infrastructure design planning with other engineers and JP onsite members
Software infrastructure setup, monitoring, and troubleshooting
Support continuous improvement: Investigating alternatives and technologies
Bachelor's Degree in Information Technology, Computer Science, or other related fields
At least 2 years of experience in Web Application Development and REST APIs
Proficient in at least one of these: JavaScript
Experience working with Relational Databases (MySQL etc.)
Git proficient
Front-end skills (Angular, React, Vue.js, Nuxt.js)
Back-end skills(PHP Laravel, Ruby on Rails)
Basic/Proficient Linux skills
Business-level Japanese communication skills.
N1/N2 Level (we offer a good incentive)
Working experience as JP on-site engineer for more than a year.","Unit 2-3, 8th Floor Mabuhay Tower, Cebu IT Park, Jose Maria del Mar St., Apas, Cebu City, Cebu",2-10 employees,"Posted On: July 24, 2023",https://www.mynimo.com/jobs/view/432770/cebu/web-engineer-who-wants-to-think-and-grow-by-himself?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 416571,Urgently looking Graphic Artist!,"PHP 25,000 - 30,000 per month",2 to 4 Years,Emperial Trading,"With Bachelor’s Degree in Graphic Arts, Fine Arts, Design or any related Field
At least 3 to 5 years of experience
Knowledgeable and Strong experience in Photo Editing using CAPTURE ONE and PHOTOSHOP.
Ability to handle a variety of task in fast-paced environment,
Must be very detail – oriented
Excellent eye with keen attention to details
Salary may vary depend on the level of experience
Resume
Portfolio of work over a wider range of creative projects","#2368 H Abellana, Canduman, Mandaue City, Cebu",51-200 employees,"Posted On: July 24, 2023",https://www.mynimo.com/jobs/view/416571/cebu/urgently-looking-graphic-artist?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
Job ID: 431550,Network Specialist,N/A,2 to 4 Years,IT Relation Philippines Inc,"Bachelor’s degree in Information Technology, Computer Science, Information Systems, or any related field, or relevant work experience.
With good English communication skills.
Has the ability to communicate at all levels.
Has strong analytical and problem-solving skills.
Preferably with Network related certifications such as CCNA, CCNP, Fortinet, Mikrotik, etc.
Has knowledge or experience on the following network vendors: Cisco Classic / Cisco Meraki / FortiNet.
Has 2 or more years of experience in Network Operations or Network Consultancy.
Experience on BGP, Unify, HP/Aruba, Network Automation and Python/Ansible is a plus but not required.
Team player and able to work with colleagues across the company.
Willing to work on shifting schedules.
Willing to relocate in Dumaguete (Office Address: 3F-719 GM Building, Real St., Barangay, Poblacion 2)
You will be taking charge of the customers’ network environments across several technologies, both onsite at the customer or at the datacenters and in public cloud.
Work in a multi-tenant environment solving incidents and service requests within the ITSM tool (Cherwell).
Ensure the delivery of SLA towards the customers.
Respond to incidents and troubleshooting problems in a timely and proactive manner.
Implement changes and handle customer service requests.
Perform operational acceptance tests and decommissioning.
In-charge of infrastructure maintenance, life cycle management and capacity management.
Build competencies across technologies.
Implement new customer network and configuration.
Participate in infrastructure related service windows.
Ensure that documentation is current and valid on the assigned primary customers.
Health Insurance for both Employee and Dependents
Dental Assistance Benefit
Free Medical Check-ups
Scholarship Assistance for Employee's Dependents
With yearly clothing allowance from company's webshop
With Free meals
Zero to Minimal Nigh Shifts
With Relocation Package","Apas, Cebu City, Cebu",51-200 employees,"Posted On: July 21, 2023",https://www.mynimo.com/jobs/view/431550/cebu/network-specialist?location=cebu&is_overseas=false&category=IT%20%2F%20Computers&category_name=it&level&tab=cebu
